Date,Rainfall_Le_Croci,Rainfall_Cavallina,Rainfall_S_Agata,Rainfall_Mangona,Rainfall_S_Piero,Rainfall_Vernio,Rainfall_Stia,Rainfall_Consuma,Rainfall_Incisa,Rainfall_Montevarchi,Rainfall_S_Savino,Rainfall_Laterina,Rainfall_Bibbiena,Rainfall_Camaldoli,Temperature_Firenze,Hydrometry_Nave_di_Rosano
22/01/2005,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,8.6,8.8,1.49
23/01/2005,0.0,0.4,0.2,0.2,0.6,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.2,1.8,3.05,1.3
24/01/2005,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,3.6,2.2,4.2,0.0,0.0,5.5,1.35
25/01/2005,0.0,0.0,0.2,0.0,0.2,0.0,4.2,4.0,2.8,1.6,9.0,0.0,4.8,0.0,3.75,1.59
26/01/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.7,1.56
27/01/2005,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,3.6,1.56
28/01/2005,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.4,0.0,0.0,0.0,0.0,0.8,0.0,1.5,1.65
29/01/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.8,1.6,0.4,0.6,0.0,1.2,1.36
30/01/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.2,0.0,1.8,0.0,4.1,1.19
31/01/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,5.2,1.32
01/02/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,8.6,5.6,1.47
02/02/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,5.35,1.4
03/02/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.2,1.36
04/02/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,1.39
05/02/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3.85,1.24
06/02/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.15
07/02/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,1.26
08/02/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45,1.36
09/02/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05,1.36
10/02/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1.33
11/02/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,1.43
12/02/2005,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,1.24
13/02/2005,2.2,1.4,3.6,1.6,2.2,1.0,1.2,6.6,0.8,1.0,0.2,1.2,0.6,2.6,11.6,1.19
14/02/2005,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.2,0.0,0.0,0.2,0.4,0.2,8.25,1.42
15/02/2005,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.4,0.0,0.0,0.0,0.0,1.8,0.0,5.9,1.48
16/02/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,4.65,1.37
17/02/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,1.44
18/02/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85,1.61
19/02/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.85,1.27
20/02/2005,2.4,2.4,0.6,0.4,2.0,2.2,0.0,0.0,0.0,0.4,1.2,0.2,0.0,3.6,6.05,1.16
21/02/2005,10.6,6.8,3.8,5.2,5.4,4.8,0.0,2.6,4.8,4.6,7.2,5.4,0.4,0.0,3.25,1.17
22/02/2005,6.6,8.6,9.4,2.6,13.4,3.2,8.6,3.4,10.6,10.6,8.4,13.8,7.2,0.0,4.6,1.31
23/02/2005,3.0,5.2,1.0,2.0,4.8,5.2,12.8,6.0,15.6,1.2,1.4,4.6,13.6,0.0,2.2,1.43
24/02/2005,6.2,10.0,0.0,5.0,10.8,6.6,0.4,0.0,6.8,7.8,9.0,9.0,2.0,0.0,3.85,1.31
25/02/2005,20.8,0.4,0.0,8.6,0.2,1.4,9.8,1.8,5.4,5.4,14.0,3.2,17.4,0.6,0.9,1.7
26/02/2005,0.0,0.0,0.0,0.0,0.0,0.0,17.4,7.4,0.0,0.0,0.0,0.0,1.0,5.8,3.95,1.53
27/02/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.2,0.2,1.6,0.4,0.0,0.0,3.65,1.55
28/02/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.2,0.0,0.6,2.2,1.45,1.75
01/03/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.05,1.61
02/03/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.56
03/03/2005,0.0,0.8,4.6,0.0,1.2,2.6,0.0,11.6,0.0,0.0,0.0,0.0,0.0,7.2,2.5,1.58
04/03/2005,23.0,18.0,20.4,23.6,20.2,21.6,0.4,0.0,8.0,16.4,17.2,19.0,1.0,0.0,5.9,1.66
05/03/2005,4.6,10.4,0.0,5.0,1.8,4.4,19.4,6.8,0.0,0.0,0.0,0.4,23.2,3.6,6.45,1.43
06/03/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,3.6,0.0,1.4,3.2,7.5,1.36
07/03/2005,0.0,0.0,1.8,0.2,0.0,0.0,0.0,8.8,0.0,0.0,1.8,0.0,0.0,7.4,3.6,1.6
08/03/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.4,4.4,1.63
09/03/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.55,1.65
10/03/2005,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.6,0.0,0.4,9.1,1.76
11/03/2005,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.45,1.65
12/03/2005,1.4,2.0,1.4,2.0,1.8,2.8,0.0,0.0,0.0,0.0,1.4,0.2,0.0,0.0,10.95,1.7
13/03/2005,15.4,15.0,14.6,14.8,10.0,13.0,0.2,0.6,0.0,0.0,0.2,0.0,0.0,0.0,11.95,1.86
14/03/2005,0.2,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.2,3.4,12.55,1.99
15/03/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,1.97
16/03/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.35,1.87
17/03/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,1.81
18/03/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,2.02
19/03/2005,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,1.93
20/03/2005,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.95,1.71
21/03/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.91
22/03/2005,0.2,0.8,0.0,1.8,0.6,1.6,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,14.0,1.82
23/03/2005,0.0,0.4,0.0,0.6,0.4,0.2,0.0,1.2,0.4,0.0,0.0,0.0,0.4,0.0,16.4,1.77
24/03/2005,4.8,9.4,5.0,8.2,3.8,7.6,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,14.8,1.58
25/03/2005,6.0,6.4,7.6,5.6,6.8,5.2,8.4,9.6,9.6,17.4,8.4,12.2,12.6,10.4,15.45,1.72
26/03/2005,0.2,0.2,0.6,1.2,0.0,0.8,0.2,0.0,0.0,0.0,1.8,0.6,0.2,1.0,17.4,1.6
27/03/2005,48.4,49.8,38.2,21.8,41.4,28.6,0.0,0.2,0.2,0.0,0.8,0.4,0.6,0.4,14.2,1.75
28/03/2005,0.0,0.0,0.0,0.0,0.0,0.0,15.4,15.6,10.0,16.4,2.0,8.4,14.4,21.6,15.55,2.35
29/03/2005,0.8,0.0,0.0,0.0,0.6,0.0,3.0,6.0,0.2,0.2,0.2,0.8,1.0,2.4,13.05,2.16
30/03/2005,0.0,0.0,0.0,0.0,0.2,0.0,0.0,3.0,0.4,0.2,0.2,0.2,0.0,0.0,13.8,2.13
31/03/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.8,14.6,1.91
01/04/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,1.4,0.0,0.0,13.35,1.66
02/04/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,1.44
03/04/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,1.34
04/04/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.15,1.49
05/04/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,1.55
06/04/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.55,1.49
07/04/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.45,1.5
08/04/2005,4.2,7.0,7.8,10.2,6.2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,1.57
09/04/2005,2.4,1.2,2.2,2.4,4.4,1.4,13.2,16.4,7.4,16.2,3.6,12.8,18.0,24.2,13.15,1.48
10/04/2005,4.4,6.0,37.2,26.0,5.2,23.6,3.6,9.6,5.2,8.4,8.2,6.2,4.8,6.6,11.2,1.66
11/04/2005,0.2,0.4,21.4,10.2,2.4,2.8,63.0,17.2,4.2,4.2,15.0,11.4,32.8,29.6,11.6,3.01
12/04/2005,0.0,0.0,0.0,0.0,0.0,0.0,4.6,1.0,0.6,1.4,11.8,5.0,5.8,46.4,12.5,2.68
13/04/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,13.9,2.28
14/04/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,13.0,2.14
15/04/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,14.6,1.99
16/04/2005,19.0,20.2,13.0,18.0,15.0,13.6,2.0,2.4,2.8,2.4,6.2,3.0,2.8,3.8,10.75,1.97
17/04/2005,2.2,1.2,2.4,6.0,1.0,5.0,10.8,29.2,12.2,10.6,9.0,16.6,33.8,21.2,10.7,2.24
18/04/2005,0.2,0.0,0.2,0.2,0.0,0.0,1.0,1.4,0.0,0.2,1.4,0.0,0.2,1.0,10.8,2.1
19/04/2005,5.0,3.6,2.0,7.2,3.4,8.2,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,12.75,2.14
20/04/2005,28.6,35.6,35.4,48.6,18.8,44.8,4.0,16.2,2.2,2.0,16.8,7.4,3.8,2.4,12.9,2.22
21/04/2005,8.0,4.6,2.6,1.8,4.0,2.0,0.8,3.0,2.0,0.2,1.2,0.6,0.4,1.2,14.0,2.35
22/04/2005,0.0,0.0,0.0,0.0,0.2,0.0,7.0,11.4,18.0,6.2,3.2,9.4,5.2,9.0,14.75,2.39
23/04/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.65,2.15
24/04/2005,1.0,0.8,3.0,1.6,1.8,1.2,0.0,1.4,0.2,1.2,0.0,0.4,0.8,0.6,16.1,1.89
25/04/2005,2.2,3.6,2.4,7.2,2.0,4.6,1.0,4.2,2.2,0.2,0.4,0.0,0.6,3.2,16.55,1.76
26/04/2005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,2.2,3.4,1.2,3.0,12.0,16.3,1.76
27/04/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,1.76
28/04/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,1.68
29/04/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,1.69
30/04/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,21.35,1.45
01/05/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,1.34
02/05/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,1.46
03/05/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.65,1.56
04/05/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.05,1.48
05/05/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,18.95,1.44
06/05/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,1.48
07/05/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,18.25,1.33
08/05/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05,1.23
09/05/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.35,1.37
10/05/2005,1.6,1.0,1.6,1.0,1.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,1.43
11/05/2005,5.8,4.0,6.6,5.2,4.6,3.6,5.2,7.0,3.4,1.6,0.2,2.4,3.8,7.2,17.7,1.39
12/05/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,18.85,1.33
13/05/2005,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,19.9,1.39
14/05/2005,0.0,0.2,0.8,2.2,0.8,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,20.3,1.27
15/05/2005,1.8,0.4,0.2,0.0,0.4,0.0,1.2,0.4,0.0,2.2,0.0,0.0,31.0,4.0,20.45,1.22
16/05/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.15,1.28
17/05/2005,12.4,10.8,8.2,15.4,8.4,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,1.34
18/05/2005,25.0,13.4,19.2,14.8,15.8,16.0,21.0,21.4,18.2,15.6,7.2,15.2,24.8,25.4,15.95,1.56
19/05/2005,0.2,0.0,0.2,0.2,0.0,0.0,5.8,8.6,6.6,14.2,1.8,13.0,9.0,11.4,19.25,1.61
20/05/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,1.53
21/05/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.45,1.46
22/05/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,21.05,1.22
23/05/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,22.4,1.41
24/05/2005,0.0,0.0,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.2,0.0,1.2,7.8,21.5,1.31
25/05/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,21.85,1.19
26/05/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.95,1.18
27/05/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.15,1.17
28/05/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,1.17
29/05/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.15,1.1
30/05/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.65,1.12
31/05/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,1.19
01/06/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.15,1.16
02/06/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.35,1.12
03/06/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.15,1.12
04/06/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,23.6,1.19
05/06/2005,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,24.95,1.18
06/06/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,21.3,1.18
07/06/2005,5.0,2.4,2.0,4.2,1.2,7.0,0.0,0.0,0.0,0.0,0.6,1.2,0.0,2.0,22.15,1.2
08/06/2005,0.0,0.0,0.0,0.2,0.0,0.0,10.8,12.2,23.2,12.4,0.0,4.0,10.0,16.4,18.4,1.2
09/06/2005,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.35,1.11
10/06/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,0.0,0.0,0.2,0.0,0.0,16.15,1.06
11/06/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,1.21
12/06/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.09
13/06/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,1.08
14/06/2005,19.8,17.8,15.0,12.0,11.0,10.8,0.8,0.8,2.6,0.8,0.2,1.0,0.4,0.8,19.15,1.13
15/06/2005,13.0,3.4,18.2,6.4,8.0,4.4,28.0,23.2,14.2,19.6,23.4,13.4,20.8,20.6,21.95,1.29
16/06/2005,0.0,0.0,0.0,0.2,0.2,0.0,4.0,8.6,0.2,2.2,0.0,0.4,11.4,7.4,23.0,1.31
17/06/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,26.1,1.17
18/06/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,25.6,1.15
19/06/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.55,1.07
20/06/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,26.2,1.09
21/06/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.45,1.13
22/06/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.45,1.1
23/06/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.15,1.07
24/06/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.05
25/06/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.45,1.05
26/06/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,1.03
27/06/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,1.03
28/06/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,29.4,1.02
29/06/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,28.7,1.04
30/06/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,1.06
01/07/2005,0.6,5.4,3.8,9.2,3.6,2.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,25.35,1.12
02/07/2005,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.85,1.1
03/07/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,1.0
04/07/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,0.99
05/07/2005,3.4,2.2,3.2,17.2,2.6,23.8,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,24.0,0.99
06/07/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,24.1,1.0
07/07/2005,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,24.25,1.02
08/07/2005,1.6,1.0,4.2,2.2,0.0,0.4,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,24.35,1.05
09/07/2005,0.0,0.0,0.0,0.0,0.4,0.0,18.4,5.0,4.4,6.2,0.0,17.0,0.0,10.0,24.6,1.05
10/07/2005,15.8,8.2,18.6,1.4,9.6,2.8,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,22.0,1.05
11/07/2005,0.0,0.0,0.2,0.0,0.0,0.0,8.4,4.6,6.4,11.4,0.0,3.6,0.0,8.6,21.25,1.09
12/07/2005,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.15,1.06
13/07/2005,1.6,2.0,0.0,4.2,0.0,13.4,0.2,0.0,0.0,0.0,4.8,0.0,0.0,0.0,24.05,1.04
14/07/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,25.05,1.03
15/07/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,25.55,1.01
16/07/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.85,1.0
17/07/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0
18/07/2005,0.4,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,26.9,1.01
19/07/2005,10.6,3.4,5.2,11.2,7.0,15.6,22.6,27.2,16.4,0.0,0.0,0.2,0.0,31.0,25.25,1.06
20/07/2005,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.05,1.05
21/07/2005,0.0,0.0,10.0,0.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,1.03
22/07/2005,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.05,1.04
23/07/2005,0.0,0.0,0.4,0.0,0.6,0.0,1.4,4.0,3.4,0.0,0.0,0.4,0.0,17.0,26.85,1.06
24/07/2005,0.0,0.0,0.0,0.0,0.0,0.0,16.2,8.0,4.2,0.8,0.0,0.0,0.0,10.0,26.0,1.07
25/07/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.15,1.04
26/07/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,1.03
27/07/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.25,1.08
28/07/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.55,1.03
29/07/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.65,1.03
30/07/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,28.95,1.01
31/07/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,26.55,1.01
01/08/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,1.01
02/08/2005,0.0,0.0,0.0,2.2,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,26.25,1.07
03/08/2005,15.8,10.2,16.6,21.4,18.4,4.8,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0,24.25,1.09
